trade_date,strategy_return,gross_return,benchmark_return,turnover,holding_count,strategy_nav,benchmark_nav,excess_return,excess_nav
20250124,-0.006602619191855192,-0.006342619191855192,-0.004117939283883265,0.26,50,1.0285854125718155,0.9991322887223815,-0.002484679907971927,1.030688155254278
20250127,0.0021533501486480236,0.0024733501486480236,-0.005762362551355316,0.31999999999999995,50,1.0308003171228741,0.9933749262379977,0.007915712700003338,1.0388467865745672
20250205,0.016601468079090118,0.01692146807909012,0.012581168146756472,0.31999999999999995,50,1.0479131156835053,1.0058727432177699,0.004020299932333646,1.043023262240338
20250206,0.014711630952358246,0.015011630952358246,0.012977774668958997,0.30000000000000004,50,1.063329626711577,1.0189267330248977,0.0017338562833992491,1.044831714677305
20250207,0.030442542513608933,0.030702542513608932,0.00214735119259557,0.26,50,1.0957000840787243,1.0211147265602263,0.028295191321013363,1.0743954279423618
20250210,0.0051331047712266445,0.0054731047712266445,-0.004595312999142842,0.33999999999999997,50,1.1013244274081422,1.016422384783648,0.009728417770369487,1.08484759551596
20250211,0.007455471080094576,0.007775471080094576,0.009457950369587964,0.31999999999999995,50,1.1095353198264852,1.02603565725347,-0.002002479289493388,1.0826752106736826
20250212,-0.009526124259233475,-0.009286124259233475,-0.0037557192387680516,0.24,50,1.0989657484998097,1.022182155395861,-0.005770405020465424,1.0764277362024777
20250213,-0.006755883231461048,-0.006435883231461048,0.008672852121708985,0.31999999999999995,50,1.0915412642275697,1.031047390071059,-0.015428735353170034,1.0598198175337978
20250214,0.019405571404099466,0.019605571404099464,0.002129926858497555,0.19999999999999996,50,1.1127232461710588,1.0332434455995552,0.01727564454560191,1.0781288879838964
20250217,-0.026361452925205232,-0.02606145292520523,-0.008769168289908702,0.30000000000000004,50,1.083390244698339,1.0241827599406474,-0.01759228463529653,1.059162137712948
20250218,0.02572731964826584,0.02598731964826584,0.006996887049368183,0.26,50,1.1112629718275062,1.0313488510298623,0.018730432598897655,1.0790007027446848
20250219,0.01156501964598894,0.011845019645988941,-0.0028588431505905954,0.28,50,1.1241147499285513,1.028400386431226,0.014423862796579536,1.0945640608384872
20250220,0.013083309679031372,0.013303309679031372,0.012611202042792646,0.21999999999999997,50,1.1388218913166333,1.0413697514853963,0.000472107636238726,1.0950808128899614
20250221,0.0076418507832288745,0.007861850783228874,-0.00219359629040905,0.21999999999999997,50,1.1475245982787494,1.0390854066615938,0.009835447073637925,1.105851422266497
20250224,-0.00805859178096056,-0.00781859178096056,-0.011100640451211952,0.24,50,1.1382771659826103,1.0275508931641422,0.003042048670251391,1.1092154761150983
20250225,0.01485667761951685,0.01511667761951685,0.008735061870637661,0.26,50,1.1551881828792714,1.03652661379116,0.006121615748879188,1.116005667042585
20250226,-0.004304966315329075,-0.003984966315329075,0.0020643235292401307,0.31999999999999995,50,1.15021513666411,1.0386663400686926,-0.006369289844569206,1.1088975034810091
20250227,-0.03837942941784859,-0.03807942941784859,-0.01967361890815733,0.30000000000000004,50,1.1060705360111687,1.0182320143214507,-0.018705810509691258,1.0881546769062238
20250228,-0.0030306762951612474,-0.0026506762951612473,-0.000404853543350181,0.38,50,1.1027183942569032,1.0178197794825001,-0.0026258227518110664,1.0852973755981137
20250303,0.018370887534022332,0.01865088753402233,-0.0008365750079118994,0.28,50,1.1229763098594945,1.0169682968924267,0.01920746254193423,1.106143184286774
20250304,0.014077501318752766,0.014437501318752766,0.004465589188650476,0.36,50,1.1387850103424697,1.02150965952423,0.00961191213010229,1.11677533537745
20250305,0.024329630148410795,0.024629630148410797,0.013751525725120839,0.30000000000000004,50,1.1664912284626563,1.0355569758856367,0.010578104423289957,1.1285887014924274
20250306,-0.008481610753834247,-0.008261610753834248,-0.0030894509881347343,0.21999999999999997,50,1.1565975039150742,1.032357673363217,-0.005392159765699513,1.1225031709042168
20250307,0.005567522370964289,0.005827522370964289,-0.003857110761489757,0.26,50,1.1630368863923228,1.028375755471581,0.009424633132454046,1.1330823514800055
20250310,-0.0024492052609473465,-0.0021892052609473467,0.0032106226381793945,0.26,50,1.1601883703314948,1.031677481952653,-0.005659827899126741,1.1266693003750907
20250311,0.0034444910714030268,0.0037044910714030266,-0.003598757674812214,0.26,50,1.1641846288142474,1.027964724696545,0.007043248746215241,1.1346047125123568
20250312,-0.018434711614847183,-0.018174711614847183,-0.003985555727998191,0.26,50,1.1427232209156188,1.0238677139998507,-0.014449155886848992,1.1182106321513123
20250313,0.020193961566090584,0.020453961566090584,0.02428108769263604,0.26,50,1.1657993297194682,1.04872833574914,-0.004087126126545455,1.1136403642616657
20250314,0.011693286978900432,0.011973286978900433,-0.00243827823527365,0.28,50,1.1794313558416876,1.046171244273368,0.014131565214174082,1.129377845694366
20250317,0.009068169121444225,0.009368169121444225,0.0027360222995087558,0.30000000000000004,50,1.1901266388435943,1.0490335921268048,0.00633214682193547,1.1365292320307439
20250318,-0.007851399525254965,-0.007551399525254965,0.0006100970703337705,0.30000000000000004,50,1.1807824791163843,1.049673604448043,-0.008461496595588735,1.1269124938031287
20250319,-0.00953549260288477,-0.00919549260288477,-0.008771752205892658,0.33999999999999997,50,1.169523136521154,1.0404661276927587,-0.0007637403969921117,1.126051825207736
20250320,-0.028370851990580558,-0.02817085199058056,-0.015168886637703216,0.19999999999999996,50,1.136342768715353,1.0246834149514172,-0.013201965352877341,1.1111857280257993
20250321,-0.006850040875077248,-0.006530040875077248,0.005148037563891261,0.31999999999999995,50,1.1285587743015544,1.0299585236626836,-0.01199807843896851,1.0978536345006835
20250324,-0.0013873525170609354,-0.0010873525170609355,-0.0006489449174740258,0.30000000000000004,50,1.126993065445376,1.0292901373135437,-0.0007384075995869096,1.0970429710337342
20250325,0.00729388878941536,0.0075938887894153595,-0.00329031765698351,0.30000000000000004,50,1.1352132275311768,1.025903445800582,0.01058420644639887,1.1086543003197258
20250326,0.0016938365128636359,0.002073836512863636,0.003330929367335367,0.38,50,1.137136093145855,1.0293206577162497,-0.001637092854471731,1.1068393302865929
20250327,-0.01480152788311243,-0.01450152788311243,-0.004385476729204085,0.30000000000000004,50,1.120304741556263,1.024806595924946,-0.010416051153908345,1.0953104352031702
20250328,-0.008158250764608382,-0.007798250764608383,-0.007116070832446364,0.36,50,1.1111650145418672,1.0175139995987859,-0.0010421799321620184,1.0941689246481137
20250331,0.006581874359250069,0.006921874359250069,9.736821308825583e-05,0.33999999999999997,50,1.118478563059976,1.0176130731187192,0.006484506146161813,1.1012640697649336
20250401,0.009512914614081382,0.009792914614081383,-0.0008483971215664798,0.28,50,1.129118554128046,1.0167497331166169,0.010361311735647862,1.1126746100950362
20250402,-0.011873895337581635,-0.011633895337581635,-0.005890866967951491,0.24,50,1.115711518592608,1.0107601956991268,-0.005983028369630144,1.1060174463366705
20250403,-0.15423613976478576,-0.15399613976478577,-0.07045514967046262,0.24,50,0.9436284808737772,0.9395469348301987,-0.08378099009432313,1.0133542096209893
20250407,0.01519655334353447,0.01579655334353447,0.017082996163803488,0.6,50,0.957968381419854,0.9555972115136163,-0.001886442820269018,1.0114425748478604
20250408,0.03816594582915306,0.03844594582915306,0.009870632380828193,0.28,50,0.9945301507711655,0.9650295602926118,0.028295313448324866,1.0400616595381613
20250409,0.03188149177074432,0.032141491770744324,0.013106454027012049,0.26,50,1.0262372555887336,0.9776776758592945,0.01877503774373227,1.0595888564517992
20250410,0.009324050016403199,0.009504050016403198,0.00412346061303448,0.18000000000000005,50,1.0358059430885391,0.9817090912479435,0.005200589403368719,1.06509934303059
20250411,0.015567122466564179,0.01574712246656418,0.0022998164492906703,0.18000000000000005,50,1.0519304610561933,0.9839668419644136,0.013267306017273509,1.0792303419533738
20250414,0.001972047263532877,0.002232047263532877,0.0005566695508354425,0.26,50,1.0540049176433461,0.984514586344367,0.0014153777126974347,1.0807578605262416
20250415,-0.01346924051105976,-0.013209240511059761,0.003080265023603479,0.26,50,1.0398082719077681,0.987547152189911,-0.01654950553466324,1.0628718523318317
20250416,0.012462894244790077,0.012682894244790077,-0.00015858162768633832,0.21999999999999997,50,1.0527672924354126,0.9873905453550996,0.012621475872476416,1.0762868637715721
20250417,-0.0026885347452759744,-0.0024685347452759743,7.976730744463367e-05,0.21999999999999997,50,1.0499368909910098,0.9874693068402989,-0.002768302052720608,1.0733073766372772
20250418,0.01531840283304453,0.015538402833044529,0.003275685794360994,0.21999999999999997,50,1.0660202472364844,0.9907039460210831,0.012042717038683535,1.0862329136696516
20250421,-0.005132293990552425,-0.004852293990552425,-0.00024529175372134393,0.28,50,1.0605491179277855,0.990460934512745,-0.004887002236831081,1.0809244909908284
20250422,0.01090952083349228,0.011129520833492279,0.0007743755325448909,0.21999999999999997,50,1.0721192006247604,0.9912279232263732,0.010135145300947388,1.0918798177663729
20250423,-0.009234917232990265,-0.008974917232990265,-0.0006667753928667475,0.26,50,1.062218268543091,0.9905669968384434,-0.008568141840123517,1.0825244366153823
20250424,0.004934033039212227,0.005134033039212227,0.0006966308203342209,0.19999999999999996,50,1.0674592885749374,0.991257056338047,0.004237402218878006,1.087111528065086
20250425,-0.02626116672217846,-0.02590116672217846,-0.001419305239403923,0.36,50,1.039426562228533,0.9898501600043903,-0.024841861482774535,1.0601056540685658
20250428,0.0055530055326223375,0.005833005532622337,-0.0017299734177331771,0.28,50,1.0451985036793425,0.9881377455400437,0.007282978950355515,1.0678263812323
20250429,0.016944327983260156,0.017144327983260155,-0.0011936711113711418,0.19999999999999996,50,1.062908689933298,0.9869582340591372,0.018137999094631298,1.0871946151683147
20250430,0.027300705014467238,0.02752070501446724,0.01007059806997379,0.21999999999999997,50,1.0919268465344807,0.9968974937461978,0.017230106944493447,1.105927094657142
20250506,0.008799746597409248,0.009039746597409248,0.006061269004120851,0.24,50,1.1015355260868922,1.0029399576253275,0.002738477593288397,1.108955651225671
20250507,0.007220665728002787,0.007500665728002787,0.005550983955379785,0.28,50,1.1094893459082853,1.008507261238315,0.0016696817726230022,1.1108072542631697
20250508,-0.008133628350049257,-0.007453628350049257,-0.0017492554886566758,0.6799999999999999,50,1.100465171910328,1.0067431243762437,-0.0063843728613925815,1.103715446574814
20250509,0.008108876575231553,0.008588876575231552,0.011557771724635346,0.48,50,1.1093887081646898,1.0183788315931306,-0.0034488951494037936,1.0999088477248
20250512,0.0017144708958268164,0.0020944708958268166,0.0014518804456762346,0.38,50,1.111290722816997,1.0198573959050112,0.0002625904501505818,1.1001976732842487
20250513,0.0023239864616096018,0.002563986461609602,0.012050664094831687,0.24,50,1.1138733474117362,1.0321473548076923,-0.009726677633222085,1.0894964051833917
20250514,-0.006196889434754848,-0.0059968894347548485,-0.009132557660878726,0.19999999999999996,50,1.1069707974335055,1.0227212095753875,0.002935668226123878,1.092694805162565
20250515,0.006583079355955124,0.006783079355955124,-0.004636006272728532,0.19999999999999996,50,1.1142580740377352,1.0179798676325436,0.011219085628683657,1.1049538417477014
20250516,0.009806811756789685,0.010166811756789684,-0.003070156289188164,0.36,50,1.1251853932183065,1.0148545103396647,0.012876968045977849,1.119182297060167
20250519,0.01767805462360382,0.01799805462360382,0.005422855831583195,0.31999999999999995,50,1.1450764820613006,1.0203579200392687,0.012255198792020625,1.1328980985951496
20250520,-0.001893349689655006,-0.001633349689655006,0.004671473451456354,0.26,50,1.1429084518593586,1.0251244949737155,-0.00656482314111136,1.125460822940971
20250521,-0.01925025853395462,-0.01897025853395462,-0.0006423277491894863,0.28,50,1.1209071686804242,1.02446602906422,-0.018607930784765133,1.1045183258467206
20250522,-0.010542347757816315,-0.010262347757816315,-0.008071560769940644,0.28,50,1.109090175503966,1.0161969892538885,-0.002470786987875671,1.1017892963393483
20250523,0.008157512764632701,0.008357512764632702,-0.005709900802728041,0.19999999999999996,50,1.1181375927677684,1.0103946052492179,0.013867413567360742,1.1170682641757774
20250526,0.0028590605456382035,0.0030590605456382036,-0.0053650848563330245,0.19999999999999996,50,1.1213344158438456,1.0049737524536746,0.008224145401971228,1.1262551960042866
20250527,0.0030885412219911813,0.0032885412219911814,-0.0008231240693037378,0.19999999999999996,50,1.1247977034108168,1.0041465343690115,0.003911665291294919,1.130660729363637
20250528,0.017322540857195853,0.017642540857195854,0.005855530391425834,0.31999999999999995,50,1.1442820575842305,1.010026344918454,0.01146701046577002,1.1436260277804848
20250529,-0.009685586581528186,-0.009245586581528187,-0.004785938517424926,0.43999999999999995,50,1.1331990146418092,1.005192420930695,-0.00489964806410326,1.1380226627274121
20250530,0.015232332624793052,0.015552332624793053,0.0030676269245482057,0.31999999999999995,50,1.1504602789629208,1.0082759762654938,0.012164705700244846,1.1518663734997001
20250603,0.017969799649715422,0.018269799649715424,0.004343235940006185,0.30000000000000004,50,1.1711338196808403,1.0126551567230548,0.013626563709709237,1.1675623540232656
20250604,0.003151875097602606,0.003471875097602606,0.002277949253231437,0.31999999999999995,50,1.1748250872030523,1.0149619337810931,0.0008739258443711687,1.1685827169393612
20250605,-0.0019653058031201365,-0.0017253058031201363,-0.0009210957304880418,0.24,50,1.172516196641521,1.0140270566772795,-0.0010442100726320946,1.1673624710956294
20250606,0.010218429953157901,0.010538429953157902,0.0029070330980449643,0.31999999999999995,50,1.1844974712658454,1.0169748668933536,0.007311396855112937,1.1758975213955747
20250609,-0.0074794722908735276,-0.0071394722908735275,-0.005091235023245155,0.33999999999999997,50,1.1756380552509027,1.011797208833266,-0.0023882372676283722,1.173089199112066
20250610,0.006997350872755051,0.007277350872755051,0.007543723327272378,0.28,50,1.1838644072228566,1.0194299270400107,-0.0005463724545173273,1.1724482554869795
20250611,-0.0007300919894780964,-0.00045009198947809637,-0.0006229097475155543,0.28,50,1.1830000773025149,1.0187949142015484,-0.00010718224196254217,1.1723225898543714
20250612,-0.021974464609026908,-0.02169446460902691,-0.007198244118646335,0.28,50,1.1570042839713548,1.0114613797022904,-0.014776220490380573,1.1550000927808293
20250613,0.007917032541930675,0.008157032541930676,0.002487693256285839,0.24,50,1.1661643245387092,1.0139775853555695,0.005429339285644836,1.1612709801594876
20250616,-0.003914414940178394,-0.0036744149401783943,-0.0008819516551094031,0.24,50,1.1615994734840318,1.0130833061459212,-0.003032463285068991,1.1577494685481378
20250617,-0.005244638018161059,-0.005084638018161058,0.0011864989125354164,0.16000000000000003,50,1.1555073047235216,1.014285328386971,-0.006431136930696475,1.1503038231844636
20250618,-0.020202166928052902,-0.019782166928052902,-0.008227055543231554,0.42000000000000004,50,1.1321635532669125,1.0059407466536465,-0.011975111384821348,1.1365288067754438
20250619,-0.00895065585821867,-0.00865065585821867,0.0009245422018608895,0.30000000000000004,50,1.1220299469264023,1.0068707813264992,-0.00987519806007956,1.1253053597075504
20250620,0.01857901625216007,0.018799016252160072,0.002926524815408671,0.21999999999999997,50,1.1428761595457582,1.009817413653961,0.0156524914367514,1.142919192214103
20250623,0.025975482503175735,0.026215482503175735,0.011957951441788905,0.24,50,1.1725629192313356,1.021892761251508,0.01401753106138683,1.1589400974916193
20250624,0.003799930018633604,0.004079930018633604,0.014352333286424601,0.28,50,1.1770185762668592,1.0365593067439745,-0.010552403267790996,1.1467104942196749
20250625,-0.00472238461881876,-0.00446238461881876,-0.00354708716738128,0.26,50,1.1714602418462325,1.0328825405287934,-0.00117529745143748,1.1453627682982819
20250626,0.007289779023975134,0.007549779023975134,-0.006148398405025679,0.26,50,1.179999928144664,1.0265319671640272,0.013438177429000813,1.1607543563992457
20250627,0.013952896420657635,0.014252896420657635,0.003651755342974017,0.30000000000000004,50,1.19646434491845,1.0302806107598521,0.010301141077683618,1.1727114507810503
20250630,0.007970574106872082,0.008310574106872082,0.0016978571391006447,0.33999999999999997,50,1.2060008526458526,1.0320298800501078,0.006272716967771437,1.1800675377966645
20250701,-0.006557330828905105,-0.006357330828905106,0.00023407448889889437,0.19999999999999996,50,1.198092706075112,1.0322714519168088,-0.006791405317804,1.1720532208451044
20250702,0.0011688584487885238,0.0014688584487885237,0.006182720125535335,0.30000000000000004,50,1.19949310685704,1.0386536973975904,-0.005013861676746811,1.1661767081180014
20250703,-0.0047475070540606975,-0.0044275070540606976,0.003562388906882541,0.31999999999999995,50,1.193798504870939,1.0423537858072922,-0.00830989596094324,1.1564859010014656
20250704,0.00871055769443512,0.00909055769443512,-0.004276225568990322,0.38,50,1.2041971556231477,1.0378964458964892,0.012986783263425441,1.171504932744979
20250707,0.0041639816935360435,0.004383981693536043,0.008392593859549047,0.21999999999999997,50,1.2092114105345706,1.0466070892351678,-0.004228612166013003,1.1665510927338292
20250708,-0.002327360802963376,-0.002007360802963376,-0.001763707246055457,0.31999999999999995,50,1.2063971392951964,1.0447611807281107,-0.000563653556907919,1.1658935620610948
20250709,0.0002512105417437851,0.0005512105417437851,0.004665956105733837,0.30000000000000004,50,1.206700198974117,1.0496359905383628,-0.004414745563990052,1.1607464386299011
20250710,0.009272693925797939,0.00955269392579794,0.0011926860393338679,0.28,50,1.2178895605794036,1.0508878767306602,0.00808000788646407,1.1701252790082157
20250711,0.006438245935291052,0.006858245935291052,0.0007125622726074088,0.42000000000000004,50,1.2257306330924371,1.051636699784359,0.005725683662683643,1.1768250462015262
20250714,-0.013480557468533516,-0.013280557468533516,0.00034761460367627173,0.19999999999999996,50,1.2092071008520926,1.052002264058966,-0.013828172072209788,1.1605517069637652
20250715,0.002151365186870098,0.002491365186870098,-0.0029515575814113015,0.33999999999999997,50,1.2118085469125819,1.0488972188008208,0.0051029227682814,1.1664739126929986
20250716,0.011305697853863239,0.01150569785386324,0.00681001374051049,0.19999999999999996,50,1.2255088882007046,1.0560402232732375,0.004495684113352749,1.1717180109309329
20250717,-0.0009962909382209182,-0.0007362909382209182,0.005962982691001262,0.26,50,1.224287924800681,1.062337372845617,-0.00695927362922218,1.1635637046765765
20250718,0.006968967420309782,0.007248967420309782,0.006667063195941569,0.28,50,1.2328199474616957,1.0694200432457892,0.0003019042243682128,1.16391498947434
20250721,0.007571666144132614,0.007891666144132614,0.008163046119558537,0.31999999999999995,50,1.2421544485197027,1.0781497683799848,-0.0005913799754259227,1.1632266734564667
20250722,-0.011361285622417927,-0.011061285622417927,0.00019672450184127221,0.30000000000000004,50,1.2280419770429134,1.0783618668560797,-0.011558010124259199,1.1497820877878486
20250723,0.010161976124942303,0.010501976124942303,0.0071043554995868785,0.33999999999999997,50,1.2405213102940504,1.0860229329154234,0.003057620625355424,1.153297685214133
20250724,0.004479472337961197,0.004699472337961197,-0.005271922389312067,0.21999999999999997,50,1.246078191188164,1.0802975043000802,0.009751394727273264,1.1645439461807063
20250725,0.003796192155480385,0.004076192155480385,0.0020984873048641717,0.28,50,1.2508085434426677,1.0825644948983304,0.0016977048506162133,1.166520998086893
20250728,0.0018606270903348922,0.0021206270903348923,0.003917115239085778,0.26,50,1.2531358317034196,1.0868050247785899,-0.0020564881487508853,1.1641220614790582
20250729,-0.0018296242558583618,-0.0015496242558583617,-0.00018949790929712051,0.28,50,1.2508430639898498,1.0865990774985808,-0.0016401263465612413,1.1622127542154133
20250730,-0.007844799716621637,-0.007484799716621637,-0.018222684852631565,0.36,50,1.241030450675924,1.0667983249481638,0.010377885136009929,1.1742740646822665
20250731,0.0017551839843392373,0.002055183984339237,-0.0050698411558057765,0.30000000000000004,50,1.2432086874470276,1.061389826895397,0.006825025140145014,1.1822885146951432
20250801,0.007479789479374886,0.0076997894793748856,0.0038900068425371526,0.21999999999999997,50,1.2525076267080613,1.0655186405846193,0.0035897826368377333,1.1865326734769284
20250804,0.006077143633067608,0.006357143633067608,0.008044729775498416,0.28,50,1.2601192954570788,1.074090450118879,-0.001967586142430808,1.1841980682310538
20250805,0.010535032453238963,0.010775032453238964,0.0024455519136337145,0.24,50,1.2733946931296718,1.076717194074583,0.008089480539605249,1.193777615459047
20250806,-0.0032577749529480934,-0.0029177749529480934,0.00028705585229782393,0.33999999999999997,50,1.2692462597931768,1.0770262720464119,-0.0035448308052459174,1.1895458757931547
20250807,0.005830402289777994,0.006110402289777994,-0.0023572022613742583,0.28,50,1.276646476092567,1.0744875032823846,0.008187604551152253,1.199285407019603
20250808,0.012592020561695099,0.012852020561695099,0.004273773803145531,0.26,50,1.2927220347695403,1.0790796198257202,0.008318246758549568,1.2092613589691197
20250811,-0.002456679831892252,-0.002136679831892252,0.005170295984199713,0.31999999999999995,50,1.2895462306184793,1.0846587808507369,-0.007626975816091965,1.2000383518289277
20250812,0.014528978428542614,0.014748978428542614,0.00790390482687342,0.21999999999999997,50,1.3082820199857434,1.0932318206242135,0.006625073601669194,1.20798869423462
20250813,-0.011625077458322048,-0.011365077458322048,-0.0007816208179632911,0.26,50,1.293073140166079,1.0923773278743538,-0.010843456640358757,1.1948899212066433
20250814,0.012612172519564629,0.012872172519564629,0.006958548113727536,0.26,50,1.309381601690269,1.0999786880687126,0.0056536244058370926,1.201645380027466
20250815,0.016671685466766357,0.016911685466766357,0.008818677858427604,0.24,50,1.33121119990962,1.1096790457699264,0.007853007608338753,1.2110819103393469
20250818,0.007856607079803943,0.008176607079803944,-0.003783165709871472,0.31999999999999995,50,1.341670003247544,1.1054809460550068,0.011639772789675415,1.2251786286053827
20250819,-0.0008310340154916048,-0.0004310340154916048,0.011370458515621573,0.4,50,1.3405550298372806,1.1180507712919354,-0.012201492531113177,1.2102296207191747
20250820,-0.002061335995979607,-0.001761335995979607,0.0039038526937729134,0.30000000000000004,50,1.3377916954996856,1.1224154768072183,-0.0059651886897525205,1.2030103726736572
20250821,0.00770301212489605,0.00798301212489605,0.020971435942042538,0.28,50,1.348096721150705,1.145954141079438,-0.013268423817146487,1.1870483211925997
20250822,0.011590503425598144,0.011870503425598145,0.02083692277864846,0.28,50,1.3637218408152396,1.1698322990249828,-0.009246419353050315,1.1760723746225186
20250825,0.0005508653128147125,0.0008108653128147125,-0.0037212743328440823,0.26,50,1.3644730678736727,1.165479032116889,0.004272139645658795,1.1810967200403075
20250826,-0.01381498968243599,-0.01347498968243599,-0.014927018327870134,0.33999999999999997,50,1.345622886519036,1.1480819052437319,0.0011120286454341446,1.1824101334260209
20250827,0.008241110903024674,0.008541110903024673,0.017704778516881126,0.30000000000000004,50,1.3567123139604877,1.168408441095311,-0.009463667613856452,1.1712201969400213
20250828,-0.00817102710455656,-0.00787102710455656,0.00738770396941435,0.30000000000000004,50,1.345626580870031,1.177040296773488,-0.01555873107397091,1.1529974968674284
20250829,0.007765635186135769,0.008045635186135769,0.005993649960034597,0.28,50,1.3560762259938348,1.1840950643012036,0.0017719852261011719,1.155040591397609
20250901,-0.018491792070865633,-0.01819179207086563,-0.00735199469302994,0.30000000000000004,50,1.3309999463905127,1.1753896036724183,-0.011139797377835693,1.1421736732462642
20250902,-0.022394813327789306,-0.022114813327789307,-0.006819624069982377,0.28,50,1.3011924510517996,1.1673738884396068,-0.015575189257806928,1.124384102120169
20250903,-0.011620503446161747,-0.011200503446161747,-0.021216303869546982,0.42000000000000004,50,1.2860719396902325,1.1426065292930974,0.009595800423385235,1.1351734675633414
20250904,0.022012421521544458,0.022212421521544456,0.021789657928137807,0.19999999999999996,50,1.3143814973337242,1.1675035347128506,0.00022276359340665103,1.1354263428841156
20250905,0.011137873982787132,0.011397873982787132,0.0016250834104036826,0.26,50,1.3290209128163344,1.1694008253387,0.00951279057238345,1.1462274158943395
20250908,-0.016426595132946968,-0.016086595132946968,-0.007009375761109604,0.33999999999999997,50,1.3071896243582808,1.1612040555385494,-0.009417219371837364,1.1354331408688483
20250909,0.0029532939221709967,0.0032532939221709967,0.0020527433658958927,0.30000000000000004,50,1.3110501395310232,1.1635877094600076,0.0009005505562751041,1.136455655815471
20250910,0.024648585778474806,0.024948585778474808,0.02309587678617797,0.30000000000000004,50,1.343365671355135,1.190461787827607,0.0015527089922968348,1.1382202407316024
20250911,0.006287794211655855,0.006547794211655855,-0.0057247806717385386,0.26,50,1.351812478247619,1.1836466551942082,0.012012574883394394,1.151893196607186
20250912,0.003884496436715126,0.004164496436715126,0.002445312890452467,0.28,50,1.357063589002479,1.1865410416178956,0.0014391835462626594,1.1535509823427947
20250915,0.013587659951150417,0.013927659951150417,-0.0021440283647959912,0.33999999999999997,50,1.3755029075819323,1.1839970639686723,0.01573168831594641,1.1716982868535655
20250916,0.010657818478345871,0.010957818478345871,0.006120769210039123,0.30000000000000004,50,1.3901627678873776,1.1912440367425885,0.004537049268306748,1.1770143397086108
20250917,-0.008857867733240127,-0.008497867733240128,-0.011626836427765741,0.36,50,1.3778488899617563,1.177393637181831,0.0027689686945256142,1.1802734555682717
20250918,-0.005752929378002882,-0.005432929378002882,0.0008471337622097952,0.31999999999999995,50,1.3699222226042467,1.1783910470832988,-0.006600063140212677,1.1724835762388042
20250919,0.010841126975417137,0.011141126975417137,0.004595484215122125,0.30000000000000004,50,1.384773723365945,1.1838063245394113,0.006245642760295012,1.179806489798305
20250922,-0.012260382421016694,-0.011940382421016693,-0.0006257230341430997,0.31999999999999995,50,1.3677958679509032,1.1830655896541826,-0.011634659386873594,1.1660798431470787
20250923,0.019566345145702362,0.019826345145702362,0.010242250609604042,0.26,50,1.3945586339920963,1.1951828439110197,0.00932409453609832,1.176952481841221
