trade_date,strategy_return,gross_return,benchmark_return,turnover,holding_count,strategy_nav,benchmark_nav,excess_return,excess_nav
20250102,-0.027601586490869523,-0.026601586490869522,-0.011839194018461785,1.0,200,0.9723984135091305,0.9881608059815382,-0.015762392472407738,0.9842376075275923
20250103,-0.002584147458896041,-0.002334147458896041,-0.0016410144531968651,0.25,200,0.9698855926198263,0.9865392198168399,-0.000943133005699176,0.9833093405544826
20250106,0.03072928296804428,0.03092428296804428,0.0071997925586930744,0.19499999999999995,200,0.9996894814420704,0.993642097550536,0.023529490409351206,1.0064461082524847
20250107,-0.0020957591653615235,-0.0019757591653615236,-0.0018150707349940953,0.12,200,0.9975943730488226,0.9918385668582139,-0.0002806884303674282,1.0061636104741098
20250108,0.002866295652464032,0.002991295652464032,-0.0024643624763153182,0.125,200,1.000453773463215,0.9893943171114862,0.00533065812877935,1.0115271247031656
20250109,-0.03130810399711132,-0.03114810399711132,-0.012539216550759513,0.16000000000000003,200,0.9691314626793263,0.9769880875151344,-0.018768887446351808,0.99254188595068
20250110,0.005010468977540731,0.005175468977540731,-0.0026705028286013732,0.16500000000000004,200,0.9739872658082397,0.9743790380639155,0.0076809718061421044,1.0001655721930824
20250113,0.05618827473282814,0.05635327473282814,0.026333420460855406,0.16500000000000004,200,1.0287139298857493,1.0000377709614965,0.029854854271972736,1.0300253695987511
20250114,0.0002443138985708356,0.0004493138985708356,-0.006416240428871345,0.20499999999999996,200,1.0289652589964737,0.9936212881850549,0.00666055432744218,1.0368859095316074
20250115,0.007694256118535995,0.007859256118535995,0.001147937342895089,0.16500000000000004,200,1.0368823812362684,0.9947619031664581,0.006546318775640906,1.0436736952293717
20250116,-0.0005180245584342629,-0.00039302455843426287,0.003146866542629967,0.125,200,1.0363452506985802,0.9978922861174155,-0.00366489110106423,1.0398487447913107
20250117,0.013216533443331718,0.013366533443331718,0.004546679156274047,0.15000000000000002,200,1.050042142363276,1.0024293821749122,0.00866985428705767,1.0488640818892312
20250120,-0.009059268626868724,-0.008829268626868725,0.0007671927581140991,0.22999999999999998,200,1.0405295285260743,1.0031984387374375,-0.009826461384982823,1.0385574594904512
20250121,-0.011297960749566556,-0.011142960749566555,-0.009288150425773356,0.15500000000000003,200,1.0287736667540217,0.9938805807315433,-0.0020098103237931996,1.0364701559865148
20250122,0.002792785963341594,0.0029877859633415937,0.0017717331022466531,0.19499999999999995,200,1.031646811409988,0.9956414718561055,0.0010210528610949407,1.0375284468047243
20250123,0.008698330039680005,0.008883330039680004,0.007655562720718434,0.18500000000000005,200,1.0406204158600154,1.0032636675912483,0.0010427673189615707,1.0386103475615451
20250124,0.0016779487223178148,0.0018579487223178148,-0.004117939283883265,0.18000000000000005,200,1.0423665235572255,0.9991322887223815,0.00579588800620108,1.0446300168180933
20250127,0.007714565655887127,0.007934565655887127,-0.005762362551355316,0.21999999999999997,200,1.0504079285407064,0.9933749262379977,0.013476928207242443,1.0587084205578812
20250205,0.01614297508060932,0.01635797508060932,0.012581168146756472,0.21499999999999997,200,1.0673646375556134,1.0058727432177699,0.00356180693385285,1.0624793355511526
20250206,0.014306358501017094,0.014486358501017094,0.012977774668958997,0.18000000000000005,200,1.082634738711792,1.0189267330248977,0.0013285838320580973,1.0638909284182616
20250207,0.016316006703972815,0.016536006703972816,0.00214735119259557,0.21999999999999997,200,1.1002990143665674,1.0211147265602263,0.014168655511377245,1.0789648324846992
20250210,0.0013580189669132232,0.0015430189669132233,-0.004595312999142842,0.18500000000000005,200,1.101793241297353,1.016422384783648,0.005953331966056065,1.0853882683121807
20250211,0.004091872231811285,0.004226872231811285,0.009457950369587964,0.135,200,1.1063016384666151,1.02603565725347,-0.005366078137776679,1.0795639900545915
20250212,-0.010577400436103343,-0.010392400436103344,-0.0037557192387680516,0.18500000000000005,200,1.0945998430334365,1.022182155395861,-0.006821681197335292,1.0721995486823157
20250213,0.002547996634095907,0.002737996634095907,0.008672852121708985,0.18999999999999995,200,1.0973888797491678,1.031047390071059,-0.006124855487613078,1.0656324813927525
20250214,0.016549780980944635,0.016704780980944633,0.002129926858497555,0.15500000000000003,200,1.1155504253599409,1.0332434455995552,0.01441985412244708,1.0809987463225774
20250217,-0.019912580486536026,-0.019697580486536026,-0.008769168289908702,0.21499999999999997,200,1.0933369377281716,1.0241827599406474,-0.011143412196627324,1.0689527317082677
20250218,0.016601591183543204,0.016821591183543205,0.006996887049368183,0.21999999999999997,200,1.1114880705942016,1.0313488510298623,0.00960470413417502,1.0792197064297435
20250219,0.013293326221704482,0.013488326221704483,-0.0028588431505905954,0.19499999999999995,200,1.1262634441081434,1.028400386431226,0.016152169372295078,1.0966514459179153
20250220,-0.0022731078627705576,-0.0021181078627705574,0.012611202042792646,0.15500000000000003,200,1.1237033258177902,1.0413697514853963,-0.014884309905563204,1.080328545938489
20250221,0.008905191769599915,0.009040191769599915,-0.00219359629040905,0.135,200,1.1337101194263348,1.0390854066615938,0.011098788060008965,1.092318883505038
20250224,-0.008824640716612339,-0.008649640716612339,-0.011100640451211952,0.17500000000000004,200,1.1237055349456098,1.0275508931641422,0.002275999734599613,1.0948050009939936
20250225,0.014453455855548383,0.014643455855548382,0.008735061870637661,0.18999999999999995,200,1.1399469632895816,1.03652661379116,0.005718393984910721,1.101065527326328
20250226,0.0038226947858929633,0.003947694785892963,0.0020643235292401307,0.125,200,1.1443046326023432,1.0386663400686926,0.0017583712566528326,1.1030016093012698
20250227,-0.01771623092710972,-0.01754623092710972,-0.01967361890815733,0.17000000000000004,200,1.1240318674801986,1.0182320143214507,0.0019573879810476126,1.1051606113943924
20250228,0.011338670550584793,0.011558670550584793,-0.000404853543350181,0.21999999999999997,200,1.136776894513915,1.0178197794825001,0.011743524093934974,1.1181390916619702
20250303,0.016225871917009353,0.016385871917009354,-0.0008365750079118994,0.16000000000000003,200,1.1552220908025135,1.0169682968924267,0.017062446924921253,1.1372172805681322
20250304,-0.0055899611680209635,-0.005479961168020964,0.004465589188650476,0.10999999999999999,200,1.1487644441744873,1.02150965952423,-0.010055550356671439,1.1257819349369023
20250305,0.016203681260347366,0.016328681260347366,0.013751525725120839,0.125,200,1.1673786570711109,1.0355569758856367,0.0024521555352265273,1.128542527340116
20250306,-0.0031927081891149284,-0.0030477081891149282,-0.0030894509881347343,0.14500000000000002,200,1.163651557672882,1.032357673363217,-0.00010325720098019412,1.1284259971975557
20250307,0.012820902567505836,0.012980902567505836,-0.003857110761489757,0.16000000000000003,200,1.1785706209163325,1.028375755471581,0.016678013328995593,1.1472459010196017
20250310,0.004379987267106772,0.0045349872671067715,0.0032106226381793945,0.15500000000000003,200,1.1837327452293323,1.031677481952653,0.0011693646289273772,1.148587449796936
20250311,0.0028762238981574774,0.0030162238981574774,-0.003598757674812214,0.14,200,1.1871374256401923,1.027964724696545,0.006474981572969692,1.1560245323693152
20250312,-0.004787380477637052,-0.0046523804776370525,-0.003985555727998191,0.135,200,1.1814541471044102,1.0238677139998507,-0.000801824749638861,1.1550976032880718
20250313,0.01995273572742939,0.02008773572742939,0.02428108769263604,0.135,200,1.20502738947566,1.04872833574914,-0.004328351965206648,1.1500979343068745
20250314,0.010286073335111142,0.010426073335111141,-0.00243827823527365,0.14,200,1.2174223895746241,1.046171244273368,0.012724351570384792,1.1647321847633685
20250317,0.005185164137780666,0.005350164137780666,0.0027360222995087558,0.16500000000000004,200,1.2237349244895777,1.0490335921268048,0.0024491418382719104,1.1675847790874543
20250318,-0.0061146004386246205,-0.0059896004386246204,0.0006100970703337705,0.125,200,1.2162522743835333,1.049673604448043,-0.006724697508958391,1.159733124632027
20250319,0.0020766268900036812,0.002216626890003681,-0.008771752205892658,0.14,200,1.2187779765615463,1.0404661276927587,0.01084837909589634,1.1723143492181038
20250320,-0.01348428597599268,-0.01330928597599268,-0.015168886637703216,0.17500000000000004,200,1.2023436257843487,1.0246834149514172,0.0016846006617105367,1.1742892307465296
20250321,-0.01807767540693283,-0.01782267540693283,0.005148037563891261,0.255,200,1.1806080479898244,1.0299585236626836,-0.02322571297082409,1.147015526128481
20250324,0.0065417744544148445,0.0067967744544148445,-0.0006489449174740258,0.255,200,1.188331319558841,1.0292901373135437,0.00719071937188887,1.1552633928920704
20250325,0.020336349781751632,0.020496349781751633,-0.00329031765698351,0.16000000000000003,200,1.2124976409300001,1.025903445800582,0.023626667438735142,1.182558416880076
20250326,-0.0045344400990009305,-0.004379440099000931,0.003330929367335367,0.15500000000000003,200,1.2069996430070231,1.0293206577162497,-0.007865369466336296,1.1732571580157884
20250327,-0.01452505749464035,-0.01440005749464035,-0.004385476729204085,0.125,200,1.1894679037963356,1.024806595924946,-0.010139580765436265,1.161360822303461
20250328,-0.01281767375856638,-0.01265267375856638,-0.007116070832446364,0.16500000000000004,200,1.1742216922591884,1.0175139995987859,-0.005701602926120016,1.1547392040407345
20250331,0.018104285745620726,0.018324285745620728,9.736821308825583e-05,0.21999999999999997,200,1.195480137304555,1.0176130731187192,0.01800691753253247,1.175532497659478
20250401,0.0025086760046333072,0.0026736760046333075,-0.0008483971215664798,0.16500000000000004,200,1.1984792096390267,1.0167497331166169,0.003357073126199787,1.1794788462163452
20250402,0.004456006590873003,0.004596006590873003,-0.005890866967951491,0.14,200,1.2038196408962023,1.0107601956991268,0.010346873558824493,1.191682764703454
20250403,-0.1338034821176529,-0.1336134821176529,-0.07045514967046262,0.18999999999999995,200,1.042744381102668,0.9395469348301987,-0.06334833244719026,1.1161916487534327
20250407,0.040907787207365036,0.041372787207365036,0.017082996163803488,0.46499999999999997,200,1.0854007463564916,0.9555972115136163,0.023824791043561548,1.1427846815495517
20250408,0.03988997467041016,0.040184974670410156,0.009870632380828193,0.29500000000000004,200,1.1286973546358965,0.9650295602926118,0.030019342289581967,1.1770903260682788
20250409,0.039256001279354094,0.039521001279354095,0.013106454027012049,0.265,200,1.1730054994334869,0.9776776758592945,0.026149547252342045,1.207870705170076
20250410,0.010381152954399587,0.010486152954399586,0.00412346061303448,0.10499999999999998,200,1.1851826489394577,0.9817090912479435,0.006257692341365107,1.215429188431178
20250411,0.01908503408372402,0.019245034083724022,0.0022998164492906703,0.16000000000000003,200,1.2078019001899056,0.9839668419644136,0.01678521763443335,1.2358304318782383
20250414,0.008905407480597496,0.009085407480597496,0.0005566695508354425,0.18000000000000005,200,1.2185578682669367,0.984514586344367,0.008348737929762054,1.2461480562796143
20250415,-0.017075461404323578,-0.016870461404323578,0.003080265023603479,0.20499999999999996,200,1.1977504304184097,0.987547152189911,-0.020155726427927057,1.2210310369685493
20250416,0.01509284896850586,0.01526784896850586,-0.00015858162768633832,0.17500000000000004,200,1.2158278967666776,0.9873905453550996,0.015251430596192198,1.2396535070846717
20250417,0.0005538227899000049,0.0006538227899000049,7.976730744463367e-05,0.09999999999999998,200,1.2165012499645032,0.9874693068402989,0.00047405548245537125,1.2402411716260502
20250418,0.0113692083132267,0.0115492083132267,0.003275685794360994,0.18000000000000005,200,1.2303319060886502,0.9907039460210831,0.008093522518865706,1.25027909147743
20250421,0.00796115018993616,0.008166150189936161,-0.00024529175372134393,0.20499999999999996,200,1.2401267631764923,0.990460934512745,0.008206441943657505,1.2605394342550085
20250422,0.006639058133512735,0.006809058133512735,0.0007743755325448909,0.17000000000000004,200,1.248360036850146,0.9912279232263732,0.0058646826009678445,1.2679320979429176
20250423,-0.0027944264602661134,-0.0026494264602661133,-0.0006667753928667475,0.14500000000000002,200,1.2448715865312332,0.9905669968384434,-0.002127651067399366,1.2652343808613395
20250424,0.0021871384350210426,0.002372138435021043,0.0006966308203342209,0.18500000000000005,200,1.2475942930248012,0.991257056338047,0.0014905076146868217,1.2671202223403768
